filename,width,height,class,xmin,ymin,xmax,ymax
video17_1130_JPEG.rf.3d3ea1d07cebad34e40d950dd3cb7fd1.jpg,640,640,0,341,85,360,121
video18_1077_JPEG.rf.3d16e6ea1f715a1ddcaadf039532cbae.jpg,640,640,0,386,49,424,95
video18_1077_JPEG.rf.3d16e6ea1f715a1ddcaadf039532cbae.jpg,640,640,0,214,478,306,570
bangkok-thailand-june-18-2016-260nw-438990646_jpg.rf.3d6058a0f709353e6b571b4762c289ac.jpg,640,640,0,137,258,326,432
0237_jpg.rf.3d81382ff660f118430fb22bfd091fe2.jpg,640,640,0,74,60,612,439
foto01190_png_jpg.rf.3d7d6b8836b1cae725cae033c796e6ee.jpg,640,640,0,295,178,549,550
video17_132_JPEG.rf.3da5cad7391cfcae5d487525ecb0d2a0.jpg,640,640,0,342,297,389,334
video19_1899_JPEG.rf.3dad43038bdc1cd1aa9e4cef3551c0d9.jpg,640,640,0,370,194,554,356
name3_JPEG.rf.3dc0d177886eef220939684f63e37acc.jpg,640,640,0,357,424,426,468
video15_476_JPEG.rf.3da7d5d65dae6c0f8943c7ca9ec9b330.jpg,640,640,0,308,241,355,286
video17_954_JPEG.rf.3de31c948ba691ee5c62ce93a54ffa11.jpg,640,640,0,241,293,319,360
dolzhanskaya-russia-02052018-image-dji-260nw-1083057137_jpg.rf.3dce6873251d5d20d285c66cbc1dc774.jpg,640,640,0,70,78,295,297
video17_305_JPEG.rf.3d7a4031dca46a728604403b52a87ad7.jpg,640,640,0,190,379,254,449
dji-mavic-pro-drone-latvia-260nw-597367571_jpg.rf.3e08ec32fcfd680a93fa61596edc4440.jpg,640,640,0,5,158,556,448
45_JPEG.rf.3e3a33d9669fd9a313f6d612e6e862e8.jpg,640,640,0,228,154,364,367
video18_1511_JPEG.rf.3e43d87ff28292fd9a3fa1bb4b343032.jpg,640,640,0,360,262,384,287
video18_1511_JPEG.rf.3e43d87ff28292fd9a3fa1bb4b343032.jpg,640,640,0,227,230,245,251
video16_362_JPEG.rf.3e35a6869a4029d1d235ad98ab38e196.jpg,640,640,0,81,207,351,427
bangkok-thailand-june-18-2016-260nw-438990007_jpg.rf.3e7899ec39d428ccc641871b607c4c0f.jpg,640,640,0,196,148,495,455
dji-phantom-4-pro-obsidian-260nw-1088928416_jpg.rf.3e4b32519d735dc42b529f6ccdb2d211.jpg,640,640,0,292,133,550,437
0004_jpg.rf.3ded7fd3984e52293dd212e868f9f669.jpg,640,640,0,116,181,587,489
video15_97_JPEG.rf.3e5c69d2957469b6b7bc5d73a260fa93.jpg,640,640,0,183,334,322,463
345_JPEG.rf.3e4024c5e9f5f53e55b05438207ae202.jpg,640,640,0,22,96,113,204
name59_JPEG.rf.3e6184ec96caa06840a3298d38684651.jpg,640,640,0,438,372,527,429
video214_JPEG.rf.3eb2dc4ed415f48b9c12d1bbcd5c1b4f.jpg,640,640,0,71,185,140,239
astana-kazakhstan-december-18-2017-260nw-778116880_jpg.rf.3e839eea372d43f837c6ed196f2656d4.jpg,640,640,0,304,151,506,370
foto01248_jpg.rf.3eccd535a09159cfd59ef36533df3601.jpg,640,640,0,300,194,552,550
video17_415_JPEG.rf.3e9c63451e2faf3f9733fcc4e6890ac2.jpg,640,640,0,367,34,401,84
video17_668_JPEG.rf.3f0729839e7baf12b86795b82ce7385a.jpg,640,640,0,343,350,619,538
video17_945_JPEG.rf.3ef9be1baad27aac22200567a5db9503.jpg,640,640,0,328,283,392,348
video18_1094_JPEG_jpg.rf.3f21672571f56c923d03a963fe325796.jpg,640,640,0,427,47,475,107
video14_203_JPEG.rf.3f0f33499d9c1bd2345dbcf2830b606d.jpg,640,640,0,72,5,454,564
name58_JPEG.rf.3f2aae56994ed0899f5aaba8d75696a6.jpg,640,640,0,518,360,639,427
august-24-2017-labuan-malaysia-260nw-705712807_jpg.rf.3f38004e2760444e992d33f830e47d17.jpg,640,640,0,126,185,491,444
fort-collins-co-usa-august-260nw-350353112_jpg.rf.3f54f0673b82ead769f82ab3d3cd38ab.jpg,640,640,0,33,16,609,603
chanburi-thailand-11-april-2017-260nw-633128867_jpg.rf.3f75675c3528059a6246d703a7747c30.jpg,640,640,0,212,236,517,329
name4_JPEG.rf.3f7cf3bb0b045f4bb0cfa7290a883fe5.jpg,640,640,0,360,400,434,441
dji-mavic-pro-drone-rigalatvia-260nw-533974276_jpg.rf.3f78f97524069c121f8e4c16d2387b4e.jpg,640,640,0,18,50,640,455
fort-collins-co-usa-august-260nw-320059472_jpg.rf.3f3bb9565330f21113f01b60c3337c4f.jpg,640,640,0,221,28,622,492
220_jpg.rf.3f7e4a103d13463e6ec8e6d2b6d73125.jpg,640,640,0,200,238,463,469
299_jpg.rf.3f8958f38bcb1c1a4bd4329edcafde6f.jpg,640,640,0,245,139,414,421
bangkok-thailand-october-13-2016-260nw-497856532_jpg.rf.3f85b7cb3983271d03d84aeace4f4bdb.jpg,640,640,0,68,89,196,224
circa-december-23-2015-white-260nw-354366158_jpg.rf.3f5e263667b5c3d165bcb3f851621efb.jpg,640,640,0,359,121,571,261
frame0192_jpg.rf.3f998526d2e79b0877fae51ec22ca656.jpg,640,640,0,134,179,216,265
name24_JPEG.rf.3fddf8ce45c2f1f0191d339215f2f8b7.jpg,640,640,0,320,284,513,359
bangkok-thailand-october-10-2017-260nw-732612952_jpg.rf.400ad1b8c0fc0990de0b129f4b602980.jpg,640,640,0,112,235,456,414
video17_965_JPEG.rf.40103e8c4b9545fe6c59b0b8f065f70c.jpg,640,640,0,336,250,429,332
138_JPEG_jpg.rf.3facfb14bdd1b9ea4a1f45bdcd8c4fab.jpg,640,640,0,121,329,162,376
video16_687_JPEG.rf.40303b19f3f2ff872731d1c318d4ee40.jpg,640,640,0,356,67,372,89
27_JPEG.rf.401fd7d77bb25426cce42a17d004ac07.jpg,640,640,0,311,208,436,375
video1343_JPEG.rf.4023be85a11f4c48625a8bd3e82ea698.jpg,640,640,0,276,127,322,197
video18_1061_JPEG.rf.3ff5e239aa1ca99149cdd7e5207df2ad.jpg,640,640,0,244,43,320,119
video14_116_JPEG.rf.403bc35848ab3af82f1903a890fe3c28.jpg,640,640,0,243,207,265,234
video19_1428_JPEG.rf.403d1b5777c36dcaacb95aa41c78cae5.jpg,640,640,0,304,266,354,310
video16_253_JPEG.rf.404c56ba4182af997383b3af1295f8db.jpg,640,640,0,110,4,429,477
foto14588_jpg.rf.4079835ac8784736fa541f3677a22ff6.jpg,640,640,0,322,288,333,300
video18_1132_JPEG_jpg.rf.40c308b92073db3765405ef89856e546.jpg,640,640,0,143,126,273,259
video15_370_JPEG.rf.40baa6e5e5108dcccc8ca0e6e7aeeed5.jpg,640,640,0,332,320,386,388
frame0190_jpg.rf.407bcd39c29ee3cc6b3399db2ae1e532.jpg,640,640,0,112,152,202,230
video17_1046_JPEG.rf.40c76ecf673c3a26ad4057f3f4034da7.jpg,640,640,0,337,129,427,239
circa-february-1-2016-dji-260nw-370639637_jpg.rf.4116a342306ebbf791c231c4b54aca49.jpg,640,640,0,375,92,556,284
foto14878_jpg.rf.40d2cca12038a9b10eaa099ac935f4bc.jpg,640,640,0,282,244,344,346
video18_1501_JPEG.rf.4108a28eff6afc9705839b29fed4ce72.jpg,640,640,0,338,239,366,277
video18_1501_JPEG.rf.4108a28eff6afc9705839b29fed4ce72.jpg,640,640,0,219,212,243,240
annapolis-md-march-10-2018-260nw-1048082350_jpg.rf.40d240746910e7104d63b911ea94e41e.jpg,640,640,0,22,297,401,533
video17_197_JPEG.rf.41532e6a219f56fe213f949f36733753.jpg,640,640,0,327,126,341,151
video18_1240_JPEG.rf.4119663925a463c044b573c06a3fddcb.jpg,640,640,0,339,129,367,165
video14_111_JPEG.rf.416222275a920687995dc64b6d4e945b.jpg,640,640,0,254,163,276,192
video14_91_JPEG.rf.41930f0487802cbabad3f1fc93eb9fd9.jpg,640,640,0,148,220,230,315
video18_1065_JPEG.rf.4139d920d74d42df2a95b6dc52efdee2.jpg,640,640,0,291,47,350,132
video17_120_JPEG.rf.41a512395c093fe0a872633f5bda4f33.jpg,640,640,0,287,287,345,335
video17_990_JPEG.rf.41405e3afd7c2a727fc1c0f0b9143d5c.jpg,640,640,0,296,237,428,363
video15_362_JPEG.rf.41e53e324aba14d24644d207f5144fe2.jpg,640,640,0,305,267,377,360
berlin-germany-june-06-2017-260nw-682553632_jpg.rf.421047dd9aa98740e036d0345d198b8c.jpg,640,640,0,16,140,573,437
video19_1889_JPEG.rf.41fd59f7d21b763eb1daf2f7971aa5aa.jpg,640,640,0,297,250,401,382
video14_165_JPEG.rf.41a9ed9924a48d822335707544f7dccd.jpg,640,640,0,243,342,355,477
frame0218_jpg.rf.4240ebdba5d19ed6449d4c8b02d87347.jpg,640,640,0,261,229,342,300
video18_676_JPEG.rf.421d081bc0d3bd81b25e03a7d03f21ed.jpg,640,640,0,332,295,404,348
video18_676_JPEG.rf.421d081bc0d3bd81b25e03a7d03f21ed.jpg,640,640,0,23,208,61,244
video18_1718_JPEG.rf.421d46decec1328cab737f9b263fd152.jpg,640,640,0,101,113,129,138
video18_1718_JPEG.rf.421d46decec1328cab737f9b263fd152.jpg,640,640,0,371,242,393,264
video18_1520_JPEG.rf.4214b810b7fb7dbe4a543f5ffcf6d165.jpg,640,640,0,355,289,370,308
video14_48_JPEG.rf.426fc5433e4bd0c3981de12bf8145240.jpg,640,640,0,143,176,413,470
estonia-tallinn-june-15-2018-260nw-1113744056_jpg.rf.42702ee973ae5765d47521c829c54d2c.jpg,640,640,0,92,224,405,354
video19_1909_JPEG.rf.424ac9ac3e2c2840bdfe315a190af0e6.jpg,640,640,0,327,229,413,299
video18_1172_JPEG_jpg.rf.4284d954d2481810835b55cc11cee56a.jpg,640,640,0,267,7,329,59
video17_179_JPEG_jpg.rf.42982067d6af9c9f51e6ee4b944c55f9.jpg,640,640,0,424,107,454,152
0006_jpg.rf.42a3f678bb380906300ad6da1637f7e1.jpg,640,640,0,350,261,467,401
video18_669_JPEG.rf.42ccfe5ef70e65862600fdcdd8a1a0f2.jpg,640,640,0,312,272,372,325
editorial-swansea-uk-june-12-260nw-661016059_jpg.rf.42c4b41e37aeb4de9a85080a45ed85f6.jpg,640,640,0,209,164,431,407
video16_262_JPEG.rf.42e2fa1b62420eecd0030b5d0b63d1f8.jpg,640,640,0,149,141,427,445
video17_739_JPEG.rf.42d6b4edb51d2cd44b0d87c982199c41.jpg,640,640,0,393,283,429,328
video16_383_JPEG.rf.42fa00e7e31307a42bf580b8f564414c.jpg,640,640,0,128,164,388,417
video17_1131_JPEG.rf.42dbc82bfa294e64fb85107237587f33.jpg,640,640,0,326,96,342,128
video14_142_JPEG.rf.4307f20998282104012de5a2d3989b70.jpg,640,640,0,142,77,265,183
video18_1577_JPEG.rf.43155836ef08f965eff330d71a936c74.jpg,640,640,0,388,308,414,340
video18_1577_JPEG.rf.43155836ef08f965eff330d71a936c74.jpg,640,640,0,291,45,309,68
video15_386_JPEG.rf.43126f2ae5849765586994d8001ad7f0.jpg,640,640,0,322,292,353,330
13_JPEG.rf.434a1236a50481fef6ebe140abd13904.jpg,640,640,0,283,379,314,420
video18_1563_JPEG.rf.435a335d1fce0e08ddaad9d7923cf23b.jpg,640,640,0,267,252,291,285
video18_1563_JPEG.rf.435a335d1fce0e08ddaad9d7923cf23b.jpg,640,640,0,362,315,380,336
230_JPEG.rf.436be4a2879bb265e2062c0869ef8c6a.jpg,640,640,0,284,253,360,358
video16_349_JPEG.rf.43348d47762df544c2b7435a6e6df0ad.jpg,640,640,0,147,161,359,327
video16_670_JPEG.rf.434f2478a4aad732f954eba38cd0488d.jpg,640,640,0,385,92,403,114
112_jpg.rf.43704bfe3027455eed6a57e8791f5e54.jpg,640,640,0,71,85,556,546
video17_149_JPEG.rf.437f59fb2c14bb5b26a0724ea41fdcf0.jpg,640,640,0,302,114,329,152
dji-mavic-pro-drone-flying-260nw-676181266_jpg.rf.43740fb37d4506edf3c02d7051313bea.jpg,640,640,0,115,229,520,425
0319_jpg.rf.4389a8ade664cc8b45b02edabca0e64f.jpg,640,640,0,155,47,630,600
moto16009_png_jpg.rf.439c112b63e23899f0929bb390424504.jpg,640,640,0,413,296,477,402
foto00262_jpg.rf.43a5f4f9b78eb69e2819b03acbad9881.jpg,640,640,0,217,201,364,419
video18_70_JPEG.rf.43ca72ce30f49df2cc22fe60128bab11.jpg,640,640,0,102,138,454,399
frame0009_jpg.rf.43c70301ec108e22e0e5a801b8833e1b.jpg,640,640,0,183,167,277,247
video19_2343_JPEG.rf.43b5a67301dc2597b6c3d9c8cd40c2cc.jpg,640,640,0,299,186,335,232
video16_345_JPEG.rf.43cca14c11f7d2a7e6d63fdd8bb85879.jpg,640,640,0,163,157,361,331
0331_jpg.rf.43f25d60af679da15cc01d89a39411b5.jpg,640,640,0,72,100,560,492
video16_94_JPEG.rf.43d024da0233be0fb237b4f04c8855b6.jpg,640,640,0,303,285,425,381
circa-december-23-2015-white-260nw-354366158_jpg.rf.43f99b3b5746c3c4eccbfae4d651d025.jpg,640,640,0,359,121,571,261
video18_1236_JPEG.rf.441a919bfb55c45bb0b0fb697a793295.jpg,640,640,0,335,131,361,183
video18_2044_JPEG.rf.4435b152b971bfc1123491d9930b2d4c.jpg,640,640,0,315,258,396,352
video16_140_JPEG.rf.44008ffdc25d45cdfd965e06acd05d6d.jpg,640,640,0,276,133,428,303
pic_1009_jpg.rf.445827b58e237d29c98c761044486a31.jpg,640,640,0,35,157,618,457
fort-collins-co-usa-march-260nw-265211504_jpg.rf.447dba8911351925599eaf09431c085b.jpg,640,640,0,289,80,453,233
video16_657_JPEG.rf.4497bfe21f12c701b97f2abb48f7dac7.jpg,640,640,0,391,85,445,143
video17_980_JPEG.rf.448f934ae0a731dadadd4bef1c22fb09.jpg,640,640,0,278,212,396,268
bangkok-thailand-august-14-2016-260nw-468332918_jpg.rf.4498d62cd210f7317da9d2d5c044184e.jpg,640,640,0,221,124,616,515
foto05424_jpg.rf.44c2f37deb1fca6329999d6b09edcf99.jpg,640,640,0,148,268,486,558
august-24-2017-labuan-malaysia-260nw-702821578_jpg.rf.44a55f03bac157ddf8cb8c40650968ba.jpg,640,640,0,269,288,514,466
video18_1473_JPEG.rf.44a3c23d354e861130e8667a559f012d.jpg,640,640,0,395,286,405,295
video18_1473_JPEG.rf.44a3c23d354e861130e8667a559f012d.jpg,640,640,0,182,221,197,239
bangkok-thailand-june-18-2016-260nw-438990691_jpg.rf.44d1fc3c6ac41d033351a3c4bca55b22.jpg,640,640,0,271,181,525,370
video18_1593_JPEG.rf.449bff897f9c6422245e8a73b5443a7e.jpg,640,640,0,407,301,442,339
video18_1593_JPEG.rf.449bff897f9c6422245e8a73b5443a7e.jpg,640,640,0,160,90,197,131
video17_968_JPEG.rf.45081e486f02ad8447a5f1e36e7033fe.jpg,640,640,0,291,161,544,285
346_JPEG.rf.44f4334b6236aa95499bb4af443e973c.jpg,640,640,0,256,114,520,439
video16_98_JPEG.rf.44fda522e8c553d444516462eed4d27a.jpg,640,640,0,309,264,429,372
video18_1469_JPEG.rf.454b14e8e3f3da3bd0e4bfaecde86759.jpg,640,640,0,397,288,421,306
video16_330_JPEG.rf.4520255cbd1419081de526c851ccb27f.jpg,640,640,0,266,310,402,420
video18_2103_JPEG.rf.4523dbfe1844f8fef755f09b9522e574.jpg,640,640,0,258,153,316,211
video17_841_JPEG.rf.45567ce13a4a43f702e81a49c0af8f8d.jpg,640,640,0,381,247,462,289
dji-mavic-pro-drone-rigalatvia-260nw-542803282_jpg.rf.4509d76844d46a4560c59c6a2958296f.jpg,640,640,0,25,82,634,503
name61_JPEG.rf.45554cc21b6be95fa5480c1dea755cce.jpg,640,640,0,382,356,508,421
chonburi-thailand-10-march-2017-260nw-599801336_jpg.rf.4563ae5bfd28e55bc7e9320c1f20f977.jpg,640,640,0,74,226,377,366
chonburi-thailand-10-march-2017-260nw-610395053_jpg.rf.457fbf1e5225c301504bfda2dfc58111.jpg,640,640,0,102,179,420,508
video18_1094_JPEG.rf.456a35da5a07775ec5a3e89ac00d1325.jpg,640,640,0,427,47,475,107
bologna-italy-may-3-2014-260nw-205024114_jpg.rf.457f431be43a336086ddc5da19e63478.jpg,640,640,0,180,110,623,352
video17_155_JPEG_jpg.rf.4561e31f4243a5b5362fcc989a5aff11.jpg,640,640,0,259,76,285,124
video17_610_JPEG.rf.45b0cd560554c2980e5af5868b9adf4d.jpg,640,640,0,392,550,487,640
video18_1124_JPEG.rf.45c41289927b3226b2fe88018761e45c.jpg,640,640,0,374,144,401,174
video18_1124_JPEG.rf.45c41289927b3226b2fe88018761e45c.jpg,640,640,0,234,361,288,413
video16_234_JPEG.rf.45578e7686bd59a65134896bbcf15a2b.jpg,640,640,0,153,45,429,459
bangkok-thailandmay-16-2016-drone-260nw-421674451_jpg.rf.45937aa5c3068d9b6123ad185eb649e4.jpg,640,640,0,156,142,479,437
video18_1307_JPEG.rf.45d33d8278e1cac64c523e634d794eae.jpg,640,640,0,372,243,402,283
dji-spark-sticker-cover-available-260nw-707416564_jpg.rf.45d4e3a40ad9e40157ec9737ae4b2949.jpg,640,640,0,28,126,611,434
video19_2347_JPEG.rf.45eb4777c2bda3df0f86f8668fa5347a.jpg,640,640,0,330,245,387,294
video17_836_JPEG.rf.45d4b91e7590c557198db71b2a5c7426.jpg,640,640,0,256,261,367,313
video15_393_JPEG.rf.45f117234b88194ecbf03a9eac48ec55.jpg,640,640,0,285,271,324,318
video17_193_JPEG.rf.460ff661f71a293ac74aa09c091a8ce2.jpg,640,640,0,343,114,361,148
266_jpg.rf.4639123a7ab940302081f8b549b0a75e.jpg,640,640,0,373,288,433,368
dji-mavic-pro-flevoland-netherlands-260nw-1129344443_jpg.rf.463bfc3be9c8e6bcc581b0692b0a2087.jpg,640,640,0,39,137,589,544
video18_1254_JPEG.rf.460bc211183a8cb6a47f616ca5ae6fa0.jpg,640,640,0,350,125,388,171
foto14704_png_jpg.rf.4622dbace8b0abc41cb3bd29b25119ec.jpg,640,640,0,246,297,299,371
0248_jpg.rf.463f9234810d9140797a969eb9008177.jpg,640,640,0,14,248,596,575
flying-quadrocopter-remote-controlled-drone-260nw-1068131069_jpg.rf.465a7aa0de273e6d8884b85ac7f4a394.jpg,640,640,0,153,146,451,389
video17_1045_JPEG.rf.460c6d3110305f683f3554b1f1946444.jpg,640,640,0,310,129,425,259
video16_561_JPEG.rf.4641b3612215a24bb15567520bf6d978.jpg,640,640,0,330,139,380,193
video16_454_JPEG_jpg.rf.46596ead8fd51caf7f818d1cc6277252.jpg,640,640,0,288,232,352,292
video16_109_JPEG.rf.461b0291b20c41c57ba68e00b0c5a407.jpg,640,640,0,301,209,427,336
video18_693_JPEG.rf.46845a144683ac267ef50ce68a8da3ec.jpg,640,640,0,81,128,596,541
bangkok-thailandmay-16-2016-drone-260nw-421674493_jpg.rf.46641d0d465356cc642a45133481a31b.jpg,640,640,0,71,185,599,464
video17_739_JPEG.rf.465d11553164902de80f017a587a25c6.jpg,640,640,0,393,283,429,328
video17_148_JPEG.rf.46c021f71c39124b7e4bcf33209977dc.jpg,640,640,0,309,117,335,159
pic_1014_jpg.rf.46e9e43938e14a31765ee204fce2d286.jpg,640,640,0,4,61,639,526
video14_94_JPEG.rf.4695859c4468ec61aa7017066ba84aaf.jpg,640,640,0,139,57,223,147
astana-kazakhstan-september-2-2017-260nw-721055803_jpg.rf.46e9dfce38a82ec0dd05db279c1604fd.jpg,640,640,0,140,171,337,368
video14_183_JPEG.rf.4686660d385c64dbddeb8257ce3db378.jpg,640,640,0,239,52,417,258
foto04699_jpg.rf.46f127d71759c149841be2c7bc099630.jpg,640,640,0,293,400,408,524
video18_1493_JPEG.rf.46854ebb7be6bcc8046666e3b90c4197.jpg,640,640,0,324,233,360,270
video16_114_JPEG.rf.46d4e2bc1606593728347ca8b4ccac38.jpg,640,640,0,284,161,428,282
chiang-maithailand-july-11-2015-260nw-444993310_jpg.rf.470d5a1f5e2f001da2193c93705ca911.jpg,640,640,0,501,325,582,416
video18_1553_JPEG.rf.46b142a062b7e8f56dfbd53c3f70af69.jpg,640,640,0,268,147,308,205
video18_1553_JPEG.rf.46b142a062b7e8f56dfbd53c3f70af69.jpg,640,640,0,431,294,449,319
video16_647_JPEG.rf.472c07219f428e3a580854d647873bf1.jpg,640,640,0,411,111,429,138
0306_jpg.rf.4715db83ae8d1bdb04d43ddce1e451fd.jpg,640,640,0,34,232,619,470
pic_360_jpg.rf.47424833eac7fa57f18df1b231d8027b.jpg,640,640,0,15,21,639,361
video17_201_JPEG.rf.475ab290d65250a7cb2f887d1db35796.jpg,640,640,0,319,127,335,151
video19_939_JPEG.rf.47757c4eca01e375c630886ec27ce80d.jpg,640,640,0,335,206,449,405
video16_362_JPEG.rf.478adf27bf3189ca3f8e2ee6c8e6b95c.jpg,640,640,0,81,207,351,427
166_JPEG.rf.47783046f67c3aa3e99e8ea4a716a880.jpg,640,640,0,274,224,302,261
video18_2161_JPEG.rf.478bd586834dc0e4597613b0a57cd3e5.jpg,640,640,0,273,153,305,183
video14_141_JPEG.rf.476a30286e08caa507f112dd25f2f844.jpg,640,640,0,154,71,256,188
bangkok-thailand-june-18-2016-260nw-438990643_jpg.rf.478d3bc3ebbaca8ed682cdae366e8961.jpg,640,640,0,457,324,459,327
video15_352_JPEG.rf.47e711a5a83e107259bc8b7a9ad894fd.jpg,640,640,0,243,4,347,87
chon-buri-thailand-june-24-260nw-1124858261_jpg.rf.47ee7fad84e4be46d776078024297122.jpg,640,640,0,291,73,517,309
dji-mavic-pro-flevoland-netherlands-260nw-1129344416_jpg.rf.4806d545abf7750eb17bfd94636ff248.jpg,640,640,0,30,183,564,448
bangkok-thailand-june-18-2016-260nw-438990682_jpg.rf.480ed3be8d6a7a20e1fbe61f2c8b8590.jpg,640,640,0,255,133,436,316
video14_129_JPEG.rf.481aba99f1278b41368e2bdd67553c02.jpg,640,640,0,143,23,273,143
166_JPEG.rf.4801aabd838cdbc52661956bb7cb21fa.jpg,640,640,0,274,224,302,261
video19_1886_JPEG.rf.4810342e82831703019842a417edbdcb.jpg,640,640,0,317,247,379,325
video17_744_JPEG.rf.483d4eb38c9ea05a710373ad5e2fc20f.jpg,640,640,0,211,323,276,368
video18_1224_JPEG.rf.47a3ddffecc2abb00ec3c014dc6a1361.jpg,640,640,0,238,291,341,397
foto05250_jpg.rf.48364393bff49d4fe400595af8c3936d.jpg,640,640,0,108,2,538,304
video18_1039_JPEG.rf.484d81012f6ac763b8cc6152edd3d147.jpg,640,640,0,227,397,445,583
video16_579_JPEG.rf.48706068016528c05224d962c8e79c32.jpg,640,640,0,140,145,184,191
video19_906_JPEG.rf.4846d92317d7a5f65e5f70a8fa1e28e7.jpg,640,640,0,374,203,499,409
bangkok-thailand-june-18-2016-260nw-438990673_jpg.rf.4857f262d30666fb91d734f9cec841af.jpg,640,640,0,86,48,528,542
video18_1116_JPEG.rf.485415c48bebafb7a5ff2cfed23ed8ea.jpg,640,640,0,369,143,397,173
complete-set-dji-phantom-3-260nw-1010962069_jpg.rf.486dd4605470143eab1b41e9cf992bff.jpg,640,640,0,21,128,640,558
video14_80_JPEG.rf.4892897ec42e8a3a83b9138aa7a403eb.jpg,640,640,0,133,393,209,470
video17_303_JPEG.rf.487d862cb50a2185977899c6b8ae35f6.jpg,640,640,0,215,413,287,477
video18_1097_JPEG.rf.48d7e27e609e5e49c08c2b5bca3d3fea.jpg,640,640,0,275,436,333,480
video18_1333_JPEG.rf.48bb432deab24573fcf1ed7b8c932d8a.jpg,640,640,0,344,269,371,305
video18_1333_JPEG.rf.48bb432deab24573fcf1ed7b8c932d8a.jpg,640,640,0,165,166,193,191
video15_410_JPEG_jpg.rf.48cc9edcfb76e90fbf008c90a706f678.jpg,640,640,0,299,300,338,342
video15_400_JPEG.rf.48b005401a723740a3cc2e6f6abc2b7b.jpg,640,640,0,260,146,300,191
dji-mavic-pro-drone-moscow-260nw-1028042260_jpg.rf.48e0f74c048157d8ab3e04f0809973b8.jpg,640,640,0,34,66,581,551
191_jpg.rf.48d8aa7f3873032fb9b602f8a79c581a.jpg,640,640,0,104,226,216,403
dji-spark-uav-drone-quadrocopter-260nw-1134511202_jpg.rf.48e8bcae3792ef60a249b5b4624bc265.jpg,640,640,0,225,0,640,347
video15_483_JPEG.rf.48ece21d148eaa803880c758065b42e4.jpg,640,640,0,289,331,343,398
0052_jpg.rf.48fafad06e93e654fffe14e45733be4e.jpg,640,640,0,92,42,521,446
chon-buri-thailand-june-24-260nw-1124858261_jpg.rf.48f19a1c97ed09332ce4d0bc17a1f45f.jpg,640,640,0,291,73,517,309
video16_541_JPEG_jpg.rf.493cd55e74266f021ab107a76c622b75.jpg,640,640,0,320,181,370,236
video16_210_JPEG.rf.492830caf5566ecbeb9d4f421806df2c.jpg,640,640,0,136,47,428,456
video16_488_JPEG.rf.4958cbe9a251f2507747ede84ac5de1d.jpg,640,640,0,317,206,383,266
141_jpg.rf.495ad106f1f9ed9a32ba15fb8680eec4.jpg,640,640,0,198,402,378,554
video17_960_JPEG.rf.493f23d5f1010d4f6560add37dc4563d.jpg,640,640,0,210,235,282,297
drone-oversees-activity-firefighters-during-260nw-569066566_jpg.rf.498eb4f7f4306fba6129c0c4cd491eaa.jpg,640,640,0,395,27,525,135
video15_314_JPEG.rf.4942cf1b3d7963e563118f31502b5843.jpg,640,640,0,258,252,388,392
bangkok-thailand-june-18-2016-260nw-438992608_jpg.rf.49974545ff069757b1d566779e0019c5.jpg,640,640,0,63,94,565,562
video17_836_JPEG_jpg.rf.497b63ab573e642b936be048cfe4ee39.jpg,640,640,0,256,261,367,313
123_JPEG.rf.49912ea813ca0d0aaeae6bdb39151ae9.jpg,640,640,0,271,283,303,331
fort-collins-co-usa-march-260nw-261984065_jpg.rf.499955eacae72c33558712fa8434cd11.jpg,640,640,0,15,21,433,576
0001_jpg.rf.49d64ee0fbf8d44aca51067b7c347613.jpg,640,640,0,88,56,584,390
0001_jpg.rf.49d64ee0fbf8d44aca51067b7c347613.jpg,640,640,0,511,247,616,354
0001_jpg.rf.49d64ee0fbf8d44aca51067b7c347613.jpg,640,640,0,425,472,499,562
0001_jpg.rf.49d64ee0fbf8d44aca51067b7c347613.jpg,640,640,0,90,423,329,634
0001_jpg.rf.49d64ee0fbf8d44aca51067b7c347613.jpg,640,640,0,21,296,123,418
0001_jpg.rf.49d64ee0fbf8d44aca51067b7c347613.jpg,640,640,0,137,2,204,58
video17_86_JPEG.rf.49aff2e575c09971ee5e630e61ed7e9e.jpg,640,640,0,261,108,414,376
336_JPEG.rf.499a68550934b0c8c127e19e345f4065.jpg,640,640,0,207,74,488,430
athens-greece-october-12-2014-260nw-228976963_jpg.rf.49de2f02a151a5fcb5bec06a01cfe9f4.jpg,640,640,0,130,16,555,443
fort-collins-co-usa-august-260nw-208569223_jpg.rf.4a0a3563c2c00f05640b14b2d085a7c1.jpg,640,640,0,49,57,619,549
185_jpg.rf.49f42d0c2fc96f2e6e91c12ad62b04cd.jpg,640,640,0,167,196,470,426
video14_102_JPEG.rf.4a7f876e88de97cd60414af911ded8ff.jpg,640,640,0,254,172,276,194
chiang-maithailand-july-11-2015-260nw-444993292_jpg.rf.4a574ba5e84e3fa34c45f7b786cdf8d2.jpg,640,640,0,334,75,578,446
bangkok-thailand-27-january-2018-260nw-1048954211_jpg.rf.4a2877daaba47d2db38603619db1827f.jpg,640,640,0,71,41,548,261
video17_985_JPEG.rf.4a8112fd885c4d278bec9a5fc2a473ed.jpg,640,640,0,87,132,417,336
video15_318_JPEG.rf.4a42367a64d400690204e7d160da5842.jpg,640,640,0,267,310,380,423
